goodreads_link,animal,pronoun,pronoun_extra,pronoun_group,animal_book_rank,num_ratings,title,author,decade_category,manual_rank,avg_ratings,book_cover_image,description,num_reviews,ISBN,pub_date,pub_year,publisher,decade,animal_group
https://www.goodreads.com/book/show/11301.Horton_Hatches_the_Egg,bird,she/her,,she/her,18,48882,Horton Hatches the Egg,Dr. Seuss,Pre-1950,,4.19,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408927129i/11301.jpg,"Beloved by generations for his kindness and loyalty, Horton the Elephant is one of the most iconic and honorable characters in children's literature – as well as the star of two books and a short story by Dr. Seuss (Horton Hatches the Egg, Horton Hears a Who!,andHorton and the Kwuggerbug).Everyone laughs when Horton the Elephant offers to sit on Mayzie bird's egg while she goes on holiday. Horton's kindness and faithfulness are sorely tested when he, and the egg, are kidnapped and sold to a circus – but his reward for being faithful is more wonderful than he could ever have dreamed!With his unique combination of hilarious stories, zany pictures and riotous rhymes, Dr. Seuss has been delighting young children and helping them learn to read for over fifty years. Creator of the wonderfully anarchic'Cat in the Hat', and ranked among the world's top children's authors, Dr. Seuss is a global best-seller, with nearly half a billion books sold worldwide.Show more",896.0,9780007175192.0,"January 1, 1940",1940,Harpercollins Children's Books,1940.0,bird
https://www.goodreads.com/book/show/189182.The_Story_About_Ping,duck,he/him,,he/him,20,42928,The Story About Ping,Marjorie Flack,Pre-1950,,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388193120i/189182.jpg,"Ping was an adventurous duck who lived on a beautiful wise-eyed boat on the Yangtze River. He liked his life on the riverboat just and liked his large family and his kind master. He didn't like to be the last in line to board the boat at night, for that unlucky duck got a loud spank. So what did Ping do when it seemed that he would be the last on line? What else but set out on his own to explore the fascinating world of life on the Yangtze River.The Story about Pingis one of the best-loved and enduring children's books, both for its spirited and irrepressible hero and for its beautiful evocation of a distant land and way of life. Every child can sympathize with a dawdling duck who wants to avoid a spanking, and share his excitement and wonder as he sails down the river.Show more",560.0,9780448421650.0,"January 1, 1933",1933,Grosset & Dunlap,1930.0,duck
https://www.goodreads.com/book/show/122967.The_Ugly_Duckling,stork,he/him,,he/him,21,42720,The Ugly Duckling,Hans Christian Andersen,Pre-1950,,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381355973i/122967.jpg,"For over one hundred years The Ugly Duckling has been a childhood favorite, and Jerry Pinkney's spectacular new adaptation brings it triumphantly to new generations of readers. With keen emotion and fresh vision, the acclaimed artist captures the essence of the tale's timeless appeal: The journey of the awkward little bird -- marching bravely through hecklers, hunters, and cruel seasons -- is an unforgettable survival story; this blooming into a graceful swan is a reminder of the patience often necessary to discover true happiness. Splendid watercolors set in the lush countryside bring drama to life.",1720.0,9780688159320.0,"November 11, 1843",1843,HarperCollins,1840.0,bird
https://www.goodreads.com/book/show/122967.The_Ugly_Duckling,duck,she/her,,she/her,21,42720,The Ugly Duckling,Hans Christian Andersen,Pre-1950,,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381355973i/122967.jpg,"For over one hundred years The Ugly Duckling has been a childhood favorite, and Jerry Pinkney's spectacular new adaptation brings it triumphantly to new generations of readers. With keen emotion and fresh vision, the acclaimed artist captures the essence of the tale's timeless appeal: The journey of the awkward little bird -- marching bravely through hecklers, hunters, and cruel seasons -- is an unforgettable survival story; this blooming into a graceful swan is a reminder of the patience often necessary to discover true happiness. Splendid watercolors set in the lush countryside bring drama to life.",1720.0,9780688159320.0,"November 11, 1843",1843,HarperCollins,1840.0,duck
https://www.goodreads.com/book/show/122967.The_Ugly_Duckling,duck,she/her,,she/her,21,42720,The Ugly Duckling,Hans Christian Andersen,Pre-1950,,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381355973i/122967.jpg,"For over one hundred years The Ugly Duckling has been a childhood favorite, and Jerry Pinkney's spectacular new adaptation brings it triumphantly to new generations of readers. With keen emotion and fresh vision, the acclaimed artist captures the essence of the tale's timeless appeal: The journey of the awkward little bird -- marching bravely through hecklers, hunters, and cruel seasons -- is an unforgettable survival story; this blooming into a graceful swan is a reminder of the patience often necessary to discover true happiness. Splendid watercolors set in the lush countryside bring drama to life.",1720.0,9780688159320.0,"November 11, 1843",1843,HarperCollins,1840.0,duck
https://www.goodreads.com/book/show/122967.The_Ugly_Duckling,swan,he/him,,he/him,21,42720,The Ugly Duckling,Hans Christian Andersen,Pre-1950,,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381355973i/122967.jpg,"For over one hundred years The Ugly Duckling has been a childhood favorite, and Jerry Pinkney's spectacular new adaptation brings it triumphantly to new generations of readers. With keen emotion and fresh vision, the acclaimed artist captures the essence of the tale's timeless appeal: The journey of the awkward little bird -- marching bravely through hecklers, hunters, and cruel seasons -- is an unforgettable survival story; this blooming into a graceful swan is a reminder of the patience often necessary to discover true happiness. Splendid watercolors set in the lush countryside bring drama to life.",1720.0,9780688159320.0,"November 11, 1843",1843,HarperCollins,1840.0,swan
https://www.goodreads.com/book/show/122967.The_Ugly_Duckling,turkey,he/him,,he/him,21,42720,The Ugly Duckling,Hans Christian Andersen,Pre-1950,,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381355973i/122967.jpg,"For over one hundred years The Ugly Duckling has been a childhood favorite, and Jerry Pinkney's spectacular new adaptation brings it triumphantly to new generations of readers. With keen emotion and fresh vision, the acclaimed artist captures the essence of the tale's timeless appeal: The journey of the awkward little bird -- marching bravely through hecklers, hunters, and cruel seasons -- is an unforgettable survival story; this blooming into a graceful swan is a reminder of the patience often necessary to discover true happiness. Splendid watercolors set in the lush countryside bring drama to life.",1720.0,9780688159320.0,"November 11, 1843",1843,HarperCollins,1840.0,turkey
https://www.goodreads.com/book/show/122967.The_Ugly_Duckling,cat,he/him,,he/him,21,42720,The Ugly Duckling,Hans Christian Andersen,Pre-1950,,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381355973i/122967.jpg,"For over one hundred years The Ugly Duckling has been a childhood favorite, and Jerry Pinkney's spectacular new adaptation brings it triumphantly to new generations of readers. With keen emotion and fresh vision, the acclaimed artist captures the essence of the tale's timeless appeal: The journey of the awkward little bird -- marching bravely through hecklers, hunters, and cruel seasons -- is an unforgettable survival story; this blooming into a graceful swan is a reminder of the patience often necessary to discover true happiness. Splendid watercolors set in the lush countryside bring drama to life.",1720.0,9780688159320.0,"November 11, 1843",1843,HarperCollins,1840.0,cat
https://www.goodreads.com/book/show/4881107-rudolph-the-red-nosed-reindeer-a-golden-book-1976,reindeer,he/him,,he/him,22,39929,Rudolph the Red-nosed Reindeer (A Golden Book) 1976,Barbara Shook Hazen,Pre-1950,,4.33,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1467073940i/4881107.jpg,"When the sun starts setting sooner and frost begins to gather on your windows, sit down with a loved one to relive this timeless story of a slightly unusual winter creature with a very special talent.Although the other reindeer may laugh at him because of his bright red nose, Rudolph proves his worth when he is chosen to lead Santa Claus's sleigh on a foggy night.Rudolph first appeared in a 1939 booklet written byRobert L. May, and published byMontgomery Ward,the Chicago, Illinois (USA), department store. In its first year of publication, Montgomery Ward distributed 2.4 million copies of Rudolph's story. The now familiar tale of Rudolph, a young reindeer with a glowing red nose, and how he came to Santa's rescue one foggy Christmas Eve, has become a Christmas classic.Show more",145.0,9780307108494.0,"February 1, 1939",1939,Golden Press,1930.0,reindeer
https://www.goodreads.com/book/show/4881107-rudolph-the-red-nosed-reindeer-a-golden-book-1976,reindeer,he/him,,he/him,22,39929,Rudolph the Red-nosed Reindeer (A Golden Book) 1976,Barbara Shook Hazen,Pre-1950,,4.33,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1467073940i/4881107.jpg,"When the sun starts setting sooner and frost begins to gather on your windows, sit down with a loved one to relive this timeless story of a slightly unusual winter creature with a very special talent.Although the other reindeer may laugh at him because of his bright red nose, Rudolph proves his worth when he is chosen to lead Santa Claus's sleigh on a foggy night.Rudolph first appeared in a 1939 booklet written byRobert L. May, and published byMontgomery Ward,the Chicago, Illinois (USA), department store. In its first year of publication, Montgomery Ward distributed 2.4 million copies of Rudolph's story. The now familiar tale of Rudolph, a young reindeer with a glowing red nose, and how he came to Santa's rescue one foggy Christmas Eve, has become a Christmas classic.Show more",145.0,9780307108494.0,"February 1, 1939",1939,Golden Press,1930.0,reindeer
https://www.goodreads.com/book/show/140131.Walt_Disney_s_Three_Little_Pigs,pig,he/him,,he/him,26,29521,Walt Disney's Three Little Pigs (A Little Golden Book),Al Dempster,Pre-1950,,4.23,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388191633i/140131.jpg,"The three little pigs have never looked so cute and the big bad wolf never looked so bad in this retelling of the classic fairy tale! Vintage Disney artwork from the 1940s makes this book an important addition to every Little Golden Book collector’s library.Little Golden BooksChildren have lovedLittle Golden Booksfor over 60 years. They have written their names inside each front cover and delighted in the colorful pictures and wonderful stories. Thanks to the happy hours spent with such books asThe Poky Little Puppy,many children have developed a lifelong love of reading.Over two billionLittle Golden Bookshave reached the hands of children. We salute the talented authors and artists who create the books, as well as the readers – young and old – who enjoy the picture books with the famous gold-foil spine.Show more",236.0,9780736423120.0,"January 1, 1933",1933,Golden/Disney,1930.0,pig
https://www.goodreads.com/book/show/140131.Walt_Disney_s_Three_Little_Pigs,pig,he/him,,he/him,26,29521,Walt Disney's Three Little Pigs (A Little Golden Book),Al Dempster,Pre-1950,,4.23,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388191633i/140131.jpg,"The three little pigs have never looked so cute and the big bad wolf never looked so bad in this retelling of the classic fairy tale! Vintage Disney artwork from the 1940s makes this book an important addition to every Little Golden Book collector’s library.Little Golden BooksChildren have lovedLittle Golden Booksfor over 60 years. They have written their names inside each front cover and delighted in the colorful pictures and wonderful stories. Thanks to the happy hours spent with such books asThe Poky Little Puppy,many children have developed a lifelong love of reading.Over two billionLittle Golden Bookshave reached the hands of children. We salute the talented authors and artists who create the books, as well as the readers – young and old – who enjoy the picture books with the famous gold-foil spine.Show more",236.0,9780736423120.0,"January 1, 1933",1933,Golden/Disney,1930.0,pig
https://www.goodreads.com/book/show/140131.Walt_Disney_s_Three_Little_Pigs,pig,he/him,,he/him,26,29521,Walt Disney's Three Little Pigs (A Little Golden Book),Al Dempster,Pre-1950,,4.23,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388191633i/140131.jpg,"The three little pigs have never looked so cute and the big bad wolf never looked so bad in this retelling of the classic fairy tale! Vintage Disney artwork from the 1940s makes this book an important addition to every Little Golden Book collector’s library.Little Golden BooksChildren have lovedLittle Golden Booksfor over 60 years. They have written their names inside each front cover and delighted in the colorful pictures and wonderful stories. Thanks to the happy hours spent with such books asThe Poky Little Puppy,many children have developed a lifelong love of reading.Over two billionLittle Golden Bookshave reached the hands of children. We salute the talented authors and artists who create the books, as well as the readers – young and old – who enjoy the picture books with the famous gold-foil spine.Show more",236.0,9780736423120.0,"January 1, 1933",1933,Golden/Disney,1930.0,pig
https://www.goodreads.com/book/show/140131.Walt_Disney_s_Three_Little_Pigs,wolf,he/him,,he/him,26,29521,Walt Disney's Three Little Pigs (A Little Golden Book),Al Dempster,Pre-1950,,4.23,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388191633i/140131.jpg,"The three little pigs have never looked so cute and the big bad wolf never looked so bad in this retelling of the classic fairy tale! Vintage Disney artwork from the 1940s makes this book an important addition to every Little Golden Book collector’s library.Little Golden BooksChildren have lovedLittle Golden Booksfor over 60 years. They have written their names inside each front cover and delighted in the colorful pictures and wonderful stories. Thanks to the happy hours spent with such books asThe Poky Little Puppy,many children have developed a lifelong love of reading.Over two billionLittle Golden Bookshave reached the hands of children. We salute the talented authors and artists who create the books, as well as the readers – young and old – who enjoy the picture books with the famous gold-foil spine.Show more",236.0,9780736423120.0,"January 1, 1933",1933,Golden/Disney,1930.0,wolf
https://www.goodreads.com/book/show/1298205.Walt_Disney_s_Dumbo,elephant,she/her,,she/her,27,27120,Walt Disney's Dumbo (A Little Golden Book),Walt Disney Company,Pre-1950,,4.32,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320426193i/1298205.jpg,"Everyone's favorite big-eared little elephant finds his way to the skies in this uplifting Little Golden Book. With artwork from the 1940s, allof the original charm and beauty of the Disney classic can be found in this vintage book.",122.0,9780736423090.0,"January 1, 1940",1940,Golden/Disney,1940.0,elephant
https://www.goodreads.com/book/show/1298205.Walt_Disney_s_Dumbo,elephant,he/him,,he/him,27,27120,Walt Disney's Dumbo (A Little Golden Book),Walt Disney Company,Pre-1950,,4.32,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320426193i/1298205.jpg,"Everyone's favorite big-eared little elephant finds his way to the skies in this uplifting Little Golden Book. With artwork from the 1940s, allof the original charm and beauty of the Disney classic can be found in this vintage book.",122.0,9780736423090.0,"January 1, 1940",1940,Golden/Disney,1940.0,elephant
https://www.goodreads.com/book/show/1298205.Walt_Disney_s_Dumbo,mouse,he/him,,he/him,27,27120,Walt Disney's Dumbo (A Little Golden Book),Walt Disney Company,Pre-1950,,4.32,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320426193i/1298205.jpg,"Everyone's favorite big-eared little elephant finds his way to the skies in this uplifting Little Golden Book. With artwork from the 1940s, allof the original charm and beauty of the Disney classic can be found in this vintage book.",122.0,9780736423090.0,"January 1, 1940",1940,Golden/Disney,1940.0,mouse
https://www.goodreads.com/book/show/28351.And_to_Think_That_I_Saw_It_on_Mulberry_Street,reindeer,he/him,,he/him,28,25114,And to Think That I Saw It on Mulberry Street,Dr. Seuss,Pre-1950,,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389840830i/28351.jpg,"Dr. Seuss's very first book for children!A plain horse and wagon on Mulberry Street grows into a story that no one can beat! In this tale, Young Marco allows his imagination to run riot as he travels home from school one day. From a mere horse and wagon, young Marco concocts a colorful cast of characters, making Mulberry Street the most interesting location in town.The signature rhythmic text, combined with his unmistakable illustrations, will appeal toDr. Seussfans of all ages, who will cheer when our hero proves that a little imagination can go a very long way — Who wouldn't cheer when an elephant-pulled sleigh raced by?Now over seventy-five years old, this story is as timeless as ever. And Marco's singular kind of optimism is also evident inMcElligot's Pool.With his unique combination of hilarious stories, wacky pictures and riotous rhymes,Dr. Seusshas been delighting young children and helping them learn to read for over fifty years. Creator of the wonderfully anarchic'Cat in the Hat',and ranked among the world's top children's authors, Dr. Seuss is a global best-seller, with nearly half a billion books sold worldwide.Show more",835.0,9780007169924.0,"December 21, 1937",1937,HarperCollinsChildren’sBooks,1930.0,reindeer
https://www.goodreads.com/book/show/28351.And_to_Think_That_I_Saw_It_on_Mulberry_Street,elephant,he/him,,he/him,28,25114,And to Think That I Saw It on Mulberry Street,Dr. Seuss,Pre-1950,,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389840830i/28351.jpg,"Dr. Seuss's very first book for children!A plain horse and wagon on Mulberry Street grows into a story that no one can beat! In this tale, Young Marco allows his imagination to run riot as he travels home from school one day. From a mere horse and wagon, young Marco concocts a colorful cast of characters, making Mulberry Street the most interesting location in town.The signature rhythmic text, combined with his unmistakable illustrations, will appeal toDr. Seussfans of all ages, who will cheer when our hero proves that a little imagination can go a very long way — Who wouldn't cheer when an elephant-pulled sleigh raced by?Now over seventy-five years old, this story is as timeless as ever. And Marco's singular kind of optimism is also evident inMcElligot's Pool.With his unique combination of hilarious stories, wacky pictures and riotous rhymes,Dr. Seusshas been delighting young children and helping them learn to read for over fifty years. Creator of the wonderfully anarchic'Cat in the Hat',and ranked among the world's top children's authors, Dr. Seuss is a global best-seller, with nearly half a billion books sold worldwide.Show more",835.0,9780007169924.0,"December 21, 1937",1937,HarperCollinsChildren’sBooks,1930.0,elephant
https://www.goodreads.com/book/show/13532212-pat-the-bunny,bunny,he/him,,he/him,29,24537,Pat the Bunny,Dorothy Kunhardt,Pre-1950,,4.08,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1620094749i/13532212.jpg,"The timeless children’s classic full of interactive fun—a perfect gift for new babies and first birthdays.For generations, Pat the Bunny has been creating special first-time moments between parents and their children. One of the best-selling children’s books of all time, this classic touch-and-feel book offers babies a playful and engaging experience, all the while creating cherished memories that will last a lifetime.",487.0,9780307120007.0,"January 1, 1940",1940,Golden Books,1940.0,rabbit
